# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Fri Oct 25 22:31:14 CEST 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.30103 1.6811414957 2.5519781113    1.680  2.035  3.6510  2.184    3  0.000  0.365     0.00     0.00 -1 -1.01e-23      0.00 6.855e-01 2.991e-01 1.786e-03 1.954e-03 6.516e-03 -1.000 1.539e-02 -0.318 2.627 1.388 0.219 -0.467 -1.006 -1.805 -2.445 -2.539
0.0152 0.01508 9.30103 1.6815581322 2.5520045757    1.681  2.076  3.6482  2.133    3  0.000  0.365     0.00     0.00 -1 -7.42e-24      0.00 6.855e-01 2.991e-01 1.785e-03 1.954e-03 6.516e-03 -1.000 1.539e-02 -0.419 2.611 1.327 0.140 -0.557 -1.104 -1.914 -2.563 -2.658
0.0152 0.01508 9.30103 1.6819628477 2.5520303249    1.681  2.117  3.6453  2.080    3  0.000  0.365     0.00     0.00 -1 -5.53e-24      0.00 6.855e-01 2.991e-01 1.785e-03 1.954e-03 6.515e-03 -1.000 1.539e-02 -0.522 2.598 1.267 0.061 -0.647 -1.202 -2.024 -2.682 -2.780
0.0152 0.01508 9.30103 1.6823376417 2.5520539284    1.681  2.156  3.6425  2.029    3  0.000  0.365     0.00     0.00 -1 -4.22e-24      0.00 6.855e-01 2.991e-01 1.785e-03 1.955e-03 6.515e-03 -1.000 1.539e-02 -0.620 2.586 1.210 -0.015 -0.734 -1.297 -2.131 -2.797 -2.897
0.0152 0.01508 9.30103 1.6826961040 2.5520765781    1.682  2.196  3.6396  1.979    3  0.000  0.365     0.00     0.00 -1 -3.25e-24      0.00 6.855e-01 2.991e-01 1.785e-03 1.955e-03 6.515e-03 -1.000 1.539e-02 -0.719 2.565 1.154 -0.092 -0.821 -1.391 -2.237 -2.909 -3.012
0.0152 0.01508 9.30103 1.6830415726 2.5520985126    1.682  2.236  3.6367  1.927    3  0.000  0.365     0.00     0.00 -1 -2.53e-24      0.00 6.855e-01 2.991e-01 1.785e-03 1.956e-03 6.514e-03 -1.000 1.538e-02 -0.819 2.531 1.099 -0.170 -0.906 -1.484 -2.342 -3.019 -3.127
0.0152 0.01508 9.30103 1.6833646297 2.5521190166    1.682  2.275  3.6339  1.877    3  0.000  0.365     0.00     0.00 -1 -2.01e-24      0.00 6.855e-01 2.991e-01 1.785e-03 1.956e-03 6.514e-03 -1.000 1.538e-02 -0.917 2.495 1.044 -0.246 -0.989 -1.576 -2.446 -3.127 -3.240
0.0152 0.01508 9.30103 1.6836671829 2.5521380901    1.683  2.314  3.6310  1.827    3  0.000  0.365     0.00     0.00 -1 -1.62e-24      0.00 6.855e-01 2.991e-01 1.785e-03 1.956e-03 6.514e-03 -1.000 1.538e-02 -1.014 2.459 0.990 -0.321 -1.072 -1.666 -2.548 -3.234 -3.351
0.0152 0.01508 9.30103 1.6839574575 2.5521564484    1.683  2.353  3.6281  1.776    3  0.000  0.365     0.00     0.00 -1 -1.31e-24      0.00 6.855e-01 2.991e-01 1.785e-03 1.957e-03 6.514e-03 -1.000 1.538e-02 -1.112 2.420 0.935 -0.396 -1.153 -1.756 -2.651 -3.341 -3.464
0.0152 0.01508 9.30103 1.6842238903 2.5521731377    1.683  2.391  3.6253  1.727    3  0.000  0.365     0.00     0.00 -1 -1.09e-24      0.00 6.855e-01 2.991e-01 1.785e-03 1.957e-03 6.513e-03 -1.000 1.538e-02 -1.207 2.380 0.881 -0.469 -1.232 -1.843 -2.751 -3.445 -3.573
0.0152 0.01508 9.30103 1.6844803095 2.5521893501    1.684  2.429  3.6224  1.676    3  0.000  0.365     0.00     0.00 -1 -9.07e-25      0.00 6.855e-01 2.991e-01 1.785e-03 1.957e-03 6.513e-03 -1.000 1.538e-02 -1.304 2.339 0.826 -0.542 -1.312 -1.932 -2.853 -3.552 -3.685
0.0152 0.01508 9.30103 1.6847172976 2.5522043705    1.684  2.467  3.6195  1.627    3  0.000  0.365     0.00     0.00 -1 -7.69e-25      0.00 6.855e-01 2.991e-01 1.785e-03 1.957e-03 6.513e-03 -1.000 1.538e-02 -1.398 2.298 0.772 -0.613 -1.390 -2.018 -2.952 -3.656 -3.795
0.0152 0.01508 9.30103 1.6849403381 2.5522184372    1.684  2.505  3.6166  1.578    3  0.000  0.365     0.00     0.00 -1 -6.59e-25      0.00 6.855e-01 2.991e-01 1.784e-03 1.958e-03 6.513e-03 -1.000 1.538e-02 -1.492 2.256 0.720 -0.681 -1.464 -2.102 -3.050 -3.759 -3.904
0.0152 0.01508 9.30103 1.6851493120 2.5522315502    1.684  2.542  3.6138  1.530    3  0.000  0.365     0.00     0.00 -1 -5.71e-25      0.00 6.855e-01 2.992e-01 1.784e-03 1.958e-03 6.513e-03 -1.000 1.538e-02 -1.585 2.214 0.667 -0.750 -1.539 -2.186 -3.148 -3.861 -4.012
0.0152 0.01508 9.30103 1.6853451729 2.5522439480    1.684  2.579  3.6108  1.481    3  0.000  0.365     0.00     0.00 -1    -5e-25      0.00 6.855e-01 2.992e-01 1.784e-03 1.958e-03 6.512e-03 -1.000 1.538e-02 -1.678 2.191 0.619 -0.814 -1.612 -2.270 -3.246 -3.965 -4.122
0.0152 0.01508 9.30103 1.6855301857 2.5522556305    1.685  2.616  3.6079  1.432    3  0.000  0.365     0.00     0.00 -1 -4.41e-25      0.00 6.855e-01 2.992e-01 1.784e-03 1.958e-03 6.512e-03 -1.000 1.538e-02 -1.770 2.192 0.578 -0.872 -1.682 -2.355 -3.345 -4.072 -4.233
0.0152 0.01508 9.30103 1.6857018471 2.5522663593    1.685  2.652  3.6050  1.384    3  0.000  0.365     0.00     0.00 -1 -3.94e-25      0.00 6.855e-01 2.992e-01 1.784e-03 1.959e-03 6.512e-03 -1.000 1.538e-02 -1.860 2.195 0.539 -0.928 -1.750 -2.438 -3.442 -4.177 -4.343
0.0152 0.01508 9.30103 1.6858619452 2.5522763729    1.685  2.688  3.6021  1.338    3  0.000  0.365     0.00     0.00 -1 -3.55e-25      0.00 6.855e-01 2.992e-01 1.784e-03 1.959e-03 6.512e-03 -1.000 1.538e-02 -1.949 2.198 0.501 -0.982 -1.816 -2.519 -3.537 -4.280 -4.450
0.0152 0.01508 9.30103 1.6860151291 2.5522861481    1.685  2.724  3.5993  1.290    3  0.000  0.365     0.00     0.00 -1 -3.22e-25      0.00 6.855e-01 2.992e-01 1.784e-03 1.959e-03 6.512e-03 -1.000 1.538e-02 -2.039 2.198 0.463 -1.036 -1.883 -2.601 -3.633 -4.384 -4.558
0.0152 0.01508 9.30103 1.6861886978 2.5522971153    1.685  2.767  3.5956  1.233    3  0.000  0.365     0.00     0.00 -1 -2.88e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.959e-03 6.512e-03 -1.000 1.538e-02 -2.146 2.201 0.423 -1.092 -1.955 -2.698 -3.750 -4.511 -4.690
0.0152 0.01508 9.30103 1.6863481998 2.5523071289    1.685  2.809  3.5921  1.176    3  0.000  0.365     0.00     0.00 -1 -2.61e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.959e-03 6.511e-03 -1.000 1.538e-02 -2.252 2.203 0.384 -1.147 -2.027 -2.793 -3.864 -4.634 -4.819
0.0152 0.01508 9.30103 1.6864985228 2.5523164272    1.685  2.851  3.5884  1.119    3  0.000  0.365     0.00     0.00 -1 -2.38e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.959e-03 6.511e-03 -1.000 1.538e-02 -2.359 2.204 0.349 -1.199 -2.095 -2.889 -3.979 -4.759 -4.949
0.0152 0.01508 9.30103 1.6866118908 2.5523235798    1.686  2.885  3.5855  1.073    3  0.000  0.365     0.00     0.00 -1 -2.23e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.960e-03 6.511e-03 -1.000 1.538e-02 -2.444 2.203 0.323 -1.235 -2.146 -2.964 -4.071 -4.859 -5.054
0.0152 0.01508 9.30103 1.6867418289 2.5523316860    1.686  2.927  3.5819  1.018    3  0.000  0.365     0.00     0.00 -1 -2.07e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.960e-03 6.511e-03 -1.000 1.538e-02 -2.546 2.204 0.293 -1.278 -2.206 -3.055 -4.182 -4.979 -5.180
0.0152 0.01508 9.30103 1.6868604422 2.5523393154    1.686  2.966  3.5782  0.963    3  0.000  0.365     0.00     0.00 -1 -1.94e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.960e-03 6.511e-03 -1.000 1.538e-02 -2.646 2.208 0.274 -1.308 -2.256 -3.141 -4.290 -5.097 -5.303
0.0152 0.01508 9.30103 1.6869723797 2.5523462296    1.686  3.006  3.5745  0.909    3  0.000  0.365     0.00     0.00 -1 -1.83e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.960e-03 6.511e-03 -1.000 1.538e-02 -2.744 2.211 0.263 -1.327 -2.297 -3.226 -4.399 -5.214 -5.427
0.0152 0.01508 9.30103 1.6870760918 2.5523529053    1.686  3.044  3.5708  0.855    3  0.000  0.365     0.00     0.00 -1 -1.73e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.960e-03 6.511e-03 -1.000 1.538e-02 -2.841 2.216 0.253 -1.344 -2.336 -3.308 -4.506 -5.330 -5.548
0.0152 0.01508 9.30103 1.6871725321 2.5523588657    1.686  3.083  3.5671  0.803    3  0.000  0.365     0.00     0.00 -1 -1.65e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.960e-03 6.511e-03 -1.000 1.538e-02 -2.936 2.215 0.253 -1.345 -2.363 -3.386 -4.612 -5.443 -5.668
0.0152 0.01508 9.30103 1.6872620583 2.5523645878    1.686  3.120  3.5635  0.751    3  0.000  0.365     0.00     0.00 -1 -1.58e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.960e-03 6.511e-03 -1.000 1.538e-02 -3.030 2.214 0.257 -1.340 -2.385 -3.461 -4.717 -5.555 -5.785
0.0152 0.01508 9.30103 1.6873470545 2.5523698330    1.686  3.157  3.5597  0.699    3  0.000  0.365     0.00     0.00 -1 -1.53e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.960e-03 6.511e-03 -1.000 1.538e-02 -3.123 2.215 0.265 -1.331 -2.404 -3.534 -4.821 -5.667 -5.903
0.0152 0.01508 9.30103 1.6874251366 2.5523748398    1.686  3.193  3.5560  0.648    3  0.000  0.365     0.00     0.00 -1 -1.48e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.960e-03 6.510e-03 -1.000 1.538e-02 -3.212 2.214 0.290 -1.298 -2.406 -3.598 -4.921 -5.774 -6.017
0.0152 0.01508 9.30103 1.6875015497 2.5523796082    1.686  3.228  3.5523  0.598    3  0.000  0.365     0.00     0.00 -1 -1.43e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.961e-03 6.510e-03 -1.000 1.538e-02 -3.301 2.214 0.317 -1.264 -2.406 -3.662 -5.021 -5.881 -6.130
0.0152 0.01508 9.30103 1.6875321865 2.5523815155    1.686  3.242  3.5508  0.578    3  0.000  0.365     0.00     0.00 -1 -1.41e-25      0.00 6.854e-01 2.992e-01 1.784e-03 1.961e-03 6.510e-03 -1.000 1.538e-02 -3.336 2.215 0.328 -1.249 -2.405 -3.687 -5.061 -5.925 -6.176
0.0152 0.01508 9.30103 1.6875321865 2.5523815155    1.686  1.707  3.6842  2.646    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.846e-01 3.000e-01 1.787e-03 1.953e-03 6.508e-03 -1.000 1.538e-02 0.502 2.625 1.813 0.825 0.251 -0.213 -0.885 -1.426 -1.499
0.0152 0.01508 9.30103 1.6885857582 2.5524475574    1.687  1.728  3.6825  2.619    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.846e-01 3.000e-01 1.787e-03 1.954e-03 6.507e-03 -1.000 1.538e-02 0.450 2.607 1.778 0.783 0.204 -0.263 -0.942 -1.487 -1.561
0.0152 0.01508 9.30103 1.6896868944 2.5525166988    1.688  1.733  3.6823  2.614    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.846e-01 3.001e-01 1.787e-03 1.955e-03 6.506e-03 -1.000 1.538e-02 0.439 2.599 1.768 0.772 0.193 -0.275 -0.955 -1.500 -1.575
0.0152 0.01508 9.30103 1.6907908916 2.5525858402    1.690  1.732  3.6826  2.616    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.845e-01 3.001e-01 1.786e-03 1.957e-03 6.505e-03 -1.000 1.538e-02 0.440 2.594 1.766 0.772 0.194 -0.274 -0.952 -1.497 -1.571
0.0152 0.01508 9.30103 1.6919268370 2.5526566505    1.691  1.731  3.6830  2.619    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.845e-01 3.001e-01 1.786e-03 1.958e-03 6.504e-03 -1.000 1.538e-02 0.442 2.588 1.764 0.771 0.194 -0.273 -0.950 -1.493 -1.567
0.0152 0.01508 9.30103 1.6930261850 2.5527253151    1.692  1.731  3.6832  2.620    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.845e-01 3.001e-01 1.786e-03 1.959e-03 6.503e-03 -1.000 1.538e-02 0.442 2.583 1.762 0.770 0.194 -0.272 -0.948 -1.491 -1.565
0.0152 0.01508 9.30103 1.6941512823 2.5527954102    1.693  1.731  3.6835  2.622    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.845e-01 3.001e-01 1.785e-03 1.960e-03 6.502e-03 -1.000 1.538e-02 0.443 2.578 1.760 0.769 0.194 -0.272 -0.947 -1.489 -1.562
0.0152 0.01508 9.30103 1.6952279806 2.5528624058    1.694  1.731  3.6838  2.623    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.845e-01 3.002e-01 1.785e-03 1.962e-03 6.501e-03 -1.000 1.537e-02 0.443 2.573 1.757 0.768 0.193 -0.272 -0.946 -1.487 -1.560
0.0152 0.01508 9.30103 1.6963175535 2.5529301167    1.695  1.731  3.6841  2.625    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.845e-01 3.002e-01 1.784e-03 1.963e-03 6.500e-03 -1.000 1.537e-02 0.443 2.567 1.755 0.766 0.192 -0.272 -0.945 -1.485 -1.559
0.0152 0.01508 9.30103 1.6974744797 2.5530018806    1.696  1.731  3.6843  2.625    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.844e-01 3.002e-01 1.784e-03 1.964e-03 6.499e-03 -1.000 1.537e-02 0.442 2.561 1.751 0.764 0.191 -0.273 -0.945 -1.485 -1.558
0.0152 0.01508 9.30103 1.6985355616 2.5530676842    1.698  1.732  3.6845  2.626    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.844e-01 3.002e-01 1.784e-03 1.966e-03 6.498e-03 -1.000 1.537e-02 0.440 2.556 1.748 0.762 0.189 -0.275 -0.946 -1.485 -1.558
0.0152 0.01508 9.30103 1.6996357441 2.5531356335    1.699  1.733  3.6847  2.626    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.844e-01 3.002e-01 1.783e-03 1.967e-03 6.497e-03 -1.000 1.537e-02 0.438 2.550 1.744 0.759 0.187 -0.276 -0.947 -1.486 -1.558
0.0152 0.01508 9.30103 1.6997683048 2.5531439781    1.699  1.733  3.6847  2.626    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.844e-01 3.002e-01 1.783e-03 1.967e-03 6.497e-03 -1.000 1.537e-02 0.438 2.549 1.744 0.758 0.186 -0.277 -0.947 -1.486 -1.558
0.0152 0.01508 9.30103 1.7002961636 2.5531764030    1.700  1.733  3.6848  2.627    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.844e-01 3.002e-01 1.783e-03 1.968e-03 6.496e-03 -1.000 1.537e-02 0.438 2.547 1.742 0.757 0.185 -0.277 -0.948 -1.486 -1.558
0.0152 0.01508 9.30103 1.7014751434 2.5532491207    1.701  1.734  3.6850  2.627    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.844e-01 3.003e-01 1.783e-03 1.969e-03 6.495e-03 -1.000 1.537e-02 0.435 2.540 1.738 0.754 0.183 -0.280 -0.949 -1.487 -1.559
0.0152 0.01508 9.30103 1.7025321722 2.5533144474    1.702  1.735  3.6852  2.627    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.844e-01 3.003e-01 1.782e-03 1.970e-03 6.495e-03 -1.000 1.537e-02 0.433 2.535 1.734 0.751 0.180 -0.282 -0.951 -1.488 -1.560
0.0152 0.01508 9.30103 1.7031682730 2.5533535480    1.702  1.735  3.6853  2.627    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.843e-01 3.003e-01 1.782e-03 1.971e-03 6.494e-03 -1.000 1.537e-02 0.432 2.531 1.732 0.749 0.179 -0.283 -0.952 -1.488 -1.561
0.0152 0.01508 9.30103 1.7036901712 2.5533854961    1.703  1.736  3.6854  2.627    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.843e-01 3.003e-01 1.782e-03 1.971e-03 6.494e-03 -1.000 1.537e-02 0.431 2.529 1.730 0.747 0.177 -0.285 -0.953 -1.489 -1.562
0.0152 0.01508 9.30103 1.7047775984 2.5534524918    1.704  1.737  3.6855  2.627    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.843e-01 3.003e-01 1.782e-03 1.973e-03 6.493e-03 -1.000 1.537e-02 0.428 2.523 1.725 0.743 0.174 -0.288 -0.955 -1.492 -1.564
0.0152 0.01508 9.30103 1.7059792280 2.5535261631    1.705  1.738  3.6856  2.626    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.843e-01 3.003e-01 1.782e-03 1.974e-03 6.492e-03 -1.000 1.538e-02 0.424 2.517 1.720 0.739 0.170 -0.292 -0.959 -1.495 -1.567
0.0152 0.01508 9.30103 1.7070894241 2.5535941124    1.706  1.740  3.6857  2.625    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.843e-01 3.003e-01 1.781e-03 1.975e-03 6.491e-03 -1.000 1.538e-02 0.420 2.511 1.716 0.735 0.166 -0.295 -0.962 -1.498 -1.570
0.0152 0.01508 9.30103 1.7081996202 2.5536618233    1.707  1.742  3.6858  2.624    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.843e-01 3.004e-01 1.781e-03 1.977e-03 6.490e-03 -1.000 1.538e-02 0.416 2.506 1.711 0.730 0.161 -0.300 -0.966 -1.502 -1.574
0.0152 0.01508 9.30103 1.7093369961 2.5537314415    1.708  1.744  3.6858  2.622    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.842e-01 3.004e-01 1.781e-03 1.978e-03 6.489e-03 -1.000 1.538e-02 0.411 2.500 1.706 0.725 0.157 -0.304 -0.971 -1.506 -1.578
0.0152 0.01508 9.30103 1.7104403973 2.5537986755    1.710  1.746  3.6858  2.621    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.842e-01 3.004e-01 1.780e-03 1.979e-03 6.488e-03 -1.000 1.538e-02 0.406 2.494 1.701 0.720 0.152 -0.309 -0.976 -1.511 -1.583
0.0152 0.01508 9.30103 1.7116278410 2.5538709164    1.711  1.748  3.6858  2.619    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.842e-01 3.004e-01 1.780e-03 1.980e-03 6.487e-03 -1.000 1.538e-02 0.400 2.489 1.695 0.714 0.146 -0.315 -0.982 -1.517 -1.589
0.0152 0.01508 9.30103 1.7119574547 2.5538909435    1.711  1.749  3.6858  2.618    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.842e-01 3.004e-01 1.780e-03 1.981e-03 6.487e-03 -1.000 1.538e-02 0.398 2.487 1.693 0.712 0.144 -0.317 -0.984 -1.519 -1.591
0.0152 0.01508 9.30103 1.7131179571 2.5539615154    1.712  1.751  3.6857  2.615    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.842e-01 3.004e-01 1.780e-03 1.982e-03 6.486e-03 -1.000 1.538e-02 0.392 2.482 1.687 0.706 0.137 -0.324 -0.991 -1.526 -1.598
0.0152 0.01508 9.30103 1.7142291069 2.5540287495    1.713  1.754  3.6856  2.612    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.842e-01 3.005e-01 1.779e-03 1.983e-03 6.485e-03 -1.000 1.538e-02 0.384 2.477 1.681 0.699 0.130 -0.331 -0.998 -1.534 -1.606
0.0152 0.01508 9.30103 1.7153481245 2.5540964603    1.714  1.758  3.6855  2.608    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.841e-01 3.005e-01 1.779e-03 1.984e-03 6.484e-03 -1.000 1.538e-02 0.376 2.471 1.674 0.692 0.122 -0.339 -1.007 -1.543 -1.616
0.0152 0.01508 9.30103 1.7164665461 2.5541641712    1.716  1.761  3.6852  2.604    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.841e-01 3.005e-01 1.779e-03 1.986e-03 6.483e-03 -1.000 1.538e-02 0.367 2.466 1.667 0.684 0.114 -0.348 -1.017 -1.554 -1.626
0.0152 0.01508 9.30103 1.7176092863 2.5542330742    1.717  1.766  3.6849  2.599    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.841e-01 3.005e-01 1.778e-03 1.987e-03 6.482e-03 -1.000 1.539e-02 0.355 2.461 1.659 0.674 0.103 -0.360 -1.030 -1.567 -1.640
0.0152 0.01508 9.30103 1.7187492847 2.5543019772    1.718  1.771  3.6845  2.592    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.841e-01 3.005e-01 1.778e-03 1.988e-03 6.481e-03 -1.000 1.539e-02 0.342 2.455 1.649 0.662 0.091 -0.373 -1.044 -1.583 -1.656
0.0152 0.01508 9.30103 1.7198771238 2.5543696880    1.719  1.777  3.6841  2.585    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.841e-01 3.005e-01 1.778e-03 1.989e-03 6.480e-03 -1.000 1.539e-02 0.328 2.449 1.639 0.650 0.078 -0.387 -1.060 -1.600 -1.673
0.0152 0.01508 9.30103 1.7210025787 2.5544373989    1.720  1.782  3.6838  2.578    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.841e-01 3.006e-01 1.777e-03 1.991e-03 6.479e-03 -1.000 1.539e-02 0.314 2.443 1.629 0.639 0.065 -0.400 -1.074 -1.615 -1.689
0.0152 0.01508 9.30103 1.7221442461 2.5545058250    1.721  1.784  3.6838  2.577    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.840e-01 3.006e-01 1.777e-03 1.992e-03 6.478e-03 -1.000 1.539e-02 0.311 2.439 1.625 0.635 0.061 -0.404 -1.078 -1.619 -1.693
0.0152 0.01508 9.30103 1.7233071327 2.5545756817    1.722  1.802  3.6821  2.553    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.840e-01 3.006e-01 1.777e-03 1.993e-03 6.477e-03 -1.000 1.539e-02 0.266 2.428 1.597 0.600 0.021 -0.447 -1.128 -1.674 -1.748
0.0152 0.01508 9.30103 1.7244653702 2.5546448231    1.723  1.834  3.6790  2.509    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.840e-01 3.006e-01 1.776e-03 1.995e-03 6.477e-03 -1.000 1.539e-02 0.185 2.408 1.546 0.535 -0.052 -0.526 -1.218 -1.774 -1.850
0.0152 0.01508 9.30103 1.7251580954 2.5546863079    1.724  1.872  3.6756  2.457    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.840e-01 3.006e-01 1.776e-03 1.995e-03 6.476e-03 -1.000 1.539e-02 0.090 2.397 1.491 0.460 -0.138 -0.620 -1.324 -1.889 -1.967
0.0152 0.01508 9.30103 1.7255090475 2.5547072887    1.725  1.912  3.6721  2.403    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.840e-01 3.006e-01 1.776e-03 1.996e-03 6.476e-03 -1.000 1.539e-02 -0.010 2.386 1.433 0.381 -0.229 -0.718 -1.436 -2.011 -2.091
0.0152 0.01508 9.30103 1.7256797552 2.5547173023    1.725  1.950  3.6689  2.352    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.840e-01 3.006e-01 1.776e-03 1.996e-03 6.476e-03 -1.000 1.539e-02 -0.105 2.375 1.377 0.306 -0.315 -0.811 -1.542 -2.126 -2.208
0.0152 0.01508 9.30103 1.7257659435 2.5547225475    1.725  1.989  3.6656  2.300    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.840e-01 3.006e-01 1.776e-03 1.996e-03 6.475e-03 -1.000 1.539e-02 -0.202 2.366 1.321 0.230 -0.402 -0.906 -1.649 -2.243 -2.327
0.0152 0.01508 9.30103 1.7258107662 2.5547251701    1.725  2.027  3.6624  2.250    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.840e-01 3.006e-01 1.776e-03 1.996e-03 6.475e-03 -1.000 1.539e-02 -0.297 2.357 1.267 0.156 -0.487 -0.998 -1.753 -2.356 -2.442
0.0152 0.01508 9.30103 1.7258368731 2.5547268391    1.725  2.062  3.6595  2.203    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.840e-01 3.006e-01 1.776e-03 1.996e-03 6.475e-03 -1.000 1.539e-02 -0.385 2.348 1.216 0.087 -0.566 -1.084 -1.850 -2.461 -2.550
0.0152 0.01508 9.30103 1.7258508205 2.5547275543    1.725  2.087  3.6575  2.170    4  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.840e-01 3.006e-01 1.776e-03 1.996e-03 6.475e-03 -1.000 1.539e-02 -0.447 2.343 1.181 0.040 -0.621 -1.143 -1.918 -2.535 -2.625
0.0152 0.01508 9.30103 1.7258510590 2.5547275543    1.725  2.087  3.6575  2.169    7  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.840e-01 3.006e-01 1.776e-03 1.996e-03 6.475e-03 -1.000 1.539e-02 -0.448 2.343 1.180 0.039 -0.622 -1.145 -1.919 -2.537 -2.626
0.0152 0.01508 9.30103 1.7258603573 2.5547282696    1.725  2.108  3.6558  2.142    7  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.840e-01 3.006e-01 1.776e-03 1.996e-03 6.475e-03 -1.000 1.539e-02 -0.500 2.340 1.151 -0.000 -0.668 -1.194 -1.976 -2.598 -2.689
0.0152 0.01508 9.30103 1.7258791924 2.5547292233    1.725  2.151  3.6523  2.085    7  0.000  0.366     0.00     0.00 -1    -1e-30      0.00 6.840e-01 3.006e-01 1.776e-03 1.996e-03 6.475e-03 -1.000 1.539e-02 -0.608 2.332 1.091 -0.083 -0.764 -1.299 -2.094 -2.727 -2.820
